Subway,,9729 Fair Oaks Blvd,Fair Oaks,CA,95628,Sacramento,-121.2767563,38.6394653
Subway,,7623 Power Inn Rd,Sacramento,CA,95828,Sacramento,-121.40836334228,38.480422973633
Subway,,9328 Elk Grove Blvd,Elk Grove,CA,95624,Sacramento,-121.35139502585,38.409035280347
Subway,,5501 Power Inn Rd,Sacramento,CA,95820,Sacramento,-121.40853118897,38.525905609131
Subway,,1840 Fulton Ave,Sacramento,CA,95825,Sacramento,-121.4013672,38.5988388
Subway,,659 State Hwy 12,Rio Vista,CA,94571,Sacramento,-121.69620513916,38.160469055176
Subway,,8343 Elk Grove Florin Rd,Sacramento,CA,95829,Sacramento,-121.37158937752,38.454847410321
Subway,,10843 Olson Dr,Rancho Cordova,CA,95670,Sacramento,-121.28550387919,38.593763038516
Subway,,3511 Del Paso Rd,Sacramento,CA,95835,Sacramento,-121.5405731,38.6559334
Subway,,4320 Elverta Rd,Antelope,CA,95843,Sacramento,-121.3634185791,38.712200164795
Subway,,4720 Elk Grove Blvd,Elk Grove,CA,95758,Sacramento,-121.449471,38.407932
Subway,,10530 Twin cities,Galt,CA,95632,Sacramento,-121.29998779297,38.290222167969
Subway,,1036 Florin Rd,Sacramento,CA,95831,Sacramento,-121.5210696,38.4953346
Subway,,5030 Laguna Blvd,Elk Grove,CA,95758,Sacramento,-121.44727,38.42192
Subway,,1231 J St,Sacramento,CA,95814,Sacramento,-121.4901822,38.5795998
Subway,,3635 Bradshaw Rd,Sacramento,CA,95827,Sacramento,-121.33576202393,38.555561065674
Subway,,8234 Laguna Blvd,Elk Grove,CA,95758,Sacramento,-121.40180110931,38.421973906277
Subway,,6530 Florin Rd,Sacramento,CA,95828,Sacramento,-121.427193,38.495766
Subway,,7459 Watt Ave,North Highlands,CA,95660,Sacramento,-121.38323,38.70224
Subway,,9171 Elk Grove Florin Rd,Elk Grove,CA,95624,Sacramento,-121.370872,38.424278
Subway,,1905 16th St,Sacramento,CA,95814,Sacramento,-121.489372,38.567848
Subway,,2302 Arden Way,Sacramento,CA,95825,Sacramento,-121.4103622,38.5959663
Subway,,6000 J Street,Sacramento,CA,95819,Sacramento,-121.4244614,38.5612411
